"auction_date","auction_time","sold_to","sold_amount","opening_bid","assessed_value","surplus_amount","case_number","certificate_number","parcel_id","address","city","state","zip"
"10/16/2024","06:03 PM ET","3rd Party Bidder","$8,100.00","$3,358.18","$33,759.00","$4,741.82","2024-1914TD","05007-2022","039498-0000","0 CLYDE DR","JACKSONVILLE","FL","32208"
"10/16/2024","06:06 PM ET","3rd Party Bidder","$16,300.00","$2,981.02","$22,966.00","$13,318.98","2024-1919TD","06921-2022","052205-0000","1754 W 10TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","06:07 PM ET","3rd Party Bidder","$12,900.00","$3,711.93","$12,411.00","$9,188.07","2024-1921TD","04186-2022","031804-0000","704 LYNTON ST","JACKSONVILLE","FL","32208"
"10/16/2024","06:12 PM ET","3rd Party Bidder","$32,100.00","$3,920.87","$10,227.00","$28,179.13","2024-1922TD","08116-2022","063309-0000","2902 LENOX AVE","JACKSONVILLE","FL","32254"
"10/16/2024","06:13 PM ET","3rd Party Bidder","$11,100.00","$2,554.34","$9,596.00","$8,545.66","2024-1929TD","02861-2022","021649-0000","0 REDPOLL AVE","JACKSONVILLE","FL","32219"
"10/16/2024","06:22 PM ET","3rd Party Bidder","$8,500.00","$3,700.20","$19,033.00","$4,799.80","2024-1935TD","01505-2022","012481-0000","7642 PLANTS LN","JACKSONVILLE","FL","32210"
"10/16/2024","06:25 PM ET","3rd Party Bidder","$8,100.00","$2,424.53","$13,396.00","$5,675.47","2024-1945TD","04789-2022","037543-0050","9735 VALERIE ST","JACKSONVILLE","FL","32208"
"10/16/2024","06:39 PM ET","3rd Party Bidder","$21,500.00","$5,602.47","$23,940.00","$15,897.53","2024-1955TD","01777-2022","013669-0010","8478 METTO RD","JACKSONVILLE","FL","32244"
"10/16/2024","06:40 PM ET","3rd Party Bidder","$11,700.00","$2,950.09","$13,029.00","$8,749.91","2024-1956TD","05918-2022","045925-0000","0 W 20TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","06:51 PM ET","3rd Party Bidder","$14,300.00","$6,398.24","$28,897.00","$7,901.76","2024-1957TD","13323-2022","133726-0000","0 N PEARL ST","JACKSONVILLE","FL","32206"
"10/16/2024","07:04 PM ET","3rd Party Bidder","$15,600.00","$1,853.89","$13,612.00","$13,746.11","2024-1959TD","00532-2022","002979-0000","0 UTSEY RD","JACKSONVILLE","FL","32219"
"10/16/2024","07:09 PM ET","3rd Party Bidder","$17,300.00","$4,155.39","$32,180.00","$13,144.61","2024-1961TD","00626-2022","003550-0010","6615 ZORA ST","JACKSONVILLE","FL","32219"
"10/16/2024","07:14 PM ET","3rd Party Bidder","$15,100.00","$4,067.54","$40,477.00","$11,032.46","2024-1972TD","01690-2022","013222-0055","8408 NUSSBAUM DR","JACKSONVILLE","FL","32210"
"10/16/2024","07:33 PM ET","3rd Party Bidder","$34,100.00","$6,910.63","$100,240.00","$27,189.37","2024-1974TD","303590-2022","027842-0000","5506 AVENUE B","JACKSONVILLE","FL","32209"
"10/16/2024","07:40 PM ET","3rd Party Bidder","$49,900.00","$4,729.02","$24,132.00","$45,170.98","2024-1979TD","07214-2022","053894-0000","1254 HART ST","JACKSONVILLE","FL","32209"
"10/16/2024","07:52 PM ET","3rd Party Bidder","$27,100.00","$4,166.70","$28,356.00","$22,933.30","2024-1980TD","00834-2022","004714-0000","1439 JONES RD","JACKSONVILLE","FL","32220"
"07/10/2024","09:08 AM CT","3rd Party Bidder","$29,900.00","$10,991.60","$9,722.37","$18,908.40","2017 TD 000540","00540","111S301901020054","8512 POND AVE 32534","PENSACOLA","FL","32534"
"09/04/2024","09:02 AM CT","3rd Party Bidder","$1,500.00","$1,453.38","$500.00","$46.62","2019 TD 007161","07161","075N313301001001","8600 BLK BRATT RD 32535","CENTURY","FL","32535"
"09/04/2024","09:02 AM CT","3rd Party Bidder","$1,500.00","$1,453.38","$500.00","$46.62","2019 TD 007161","07161","075N313301001001","8600 BLK BRATT RD 32535","CENTURY","FL","32535"
"09/04/2024","09:11 AM CT","3rd Party Bidder","$31,900.00","$24,305.05","$43,880.00","$7,594.95","2022 TD 002035","02035","092S300700785002","2974 MELODY LN 32505","PENSACOLA","FL","32505"
"09/04/2024","09:15 AM CT","3rd Party Bidder","$5,700.00","$1,617.78","$8,046.00","$4,082.22","2022 TD 002210","02210","102S301001001030","BELAIR RD OFF OF 32505","PENSACOLA","FL","32505"
"09/04/2024","09:30 AM CT","3rd Party Bidder","$22,500.00","$2,119.80","$10,000.00","$20,380.20","2022 TD 002273","02273","132S302400040004","2467 BUCKINGHAM RD 32526","PENSACOLA","FL","32526"
"09/04/2024","09:39 AM CT","3rd Party Bidder","$32,100.00","$21,928.25","$39,751.00","$10,171.75","2022 TD 004837","04837","372S311310000004","7315 HAYWARD AVE 32526","PENSACOLA","FL","32526"
"10/02/2024","09:03 AM CT","3rd Party Bidder","$27,100.00","$3,887.92","$53,152.00","$23,212.08","2022 TD 002675","02675","172S301402031013","2518 N R ST 32505","PENSACOLA","FL","32505"
"10/02/2024","09:14 AM CT","3rd Party Bidder","$68,000.00","$2,066.22","$13,017.00","$65,933.78","2022 TD 002953","02953","332S304500002003","2911 BUDDYS LN","PENSACOLA","FL","32505"
"10/02/2024","09:17 AM CT","3rd Party Bidder","$27,100.00","$3,449.34","$44,779.00","$23,650.66","2022 TD 003000","03000","342S300201003008","711 N 46TH AVE","PENSACOLA","FL","32506"
"10/02/2024","09:19 AM CT","3rd Party Bidder","$70,700.00","$70,673.26","$136,102.00","$26.74","2022 TD 003030","03030","342S300380006038","216 DOGWOOD DR 32505","PENSACOLA","FL","32505"
"10/02/2024","09:55 AM CT","3rd Party Bidder","$57,000.00","$6,286.75","$86,841.00","$50,713.25","2022 TD 003120","03120","342S300930350003","55 TREVILLIAN ST","PENSACOLA","FL","32505"
"10/02/2024","10:17 AM CT","3rd Party Bidder","$70,900.00","$4,542.90","$71,227.00","$66,357.10","2022 TD 003191","03191","342S301152002013","4905 STATE ST","PENSACOLA","FL","32506"
"08/13/2024","09:19 AM ET","3rd Party Bidder","$55,000.00","$2,303.34","$19,766.00","$52,696.66","24-031 TDC","2022 / 1584","0711317060000100010","N/A","PALM COAST","FL","32164"
"08/13/2024","09:28 AM ET","3rd Party Bidder","$22,500.00","$2,620.10","$10,981.00","$19,879.90","24-032 TDC","2022 / 291","1312281800009400080","5103OLIVE AVE","BUNNELL","FL","32110"
"08/13/2024","09:38 AM ET","3rd Party Bidder","$40,600.00","$5,545.96","$35,744.00","$35,054.04","24-034 TDC","2022 / 215","1312281800004400030","2063COCONUT BLVD","BUNNELL","FL","32110"
"08/13/2024","09:43 AM ET","3rd Party Bidder","$28,500.00","$2,026.49","$12,100.00","$26,473.51","24-036 TDC","2022 / 239","1312281800005800100","2956PERSIMMON ST","BUNNELL","FL","32110"
"09/10/2024","09:08 AM ET","3rd Party Bidder","$45,100.00","$3,150.36","$42,000.00","$41,949.64","24-041 TDC","2022 / 1656","0711317064003700210","20LLEBERRY PATH","PALM COAST","FL","32164"
"09/10/2024","09:30 AM ET","3rd Party Bidder","$65,600.00","$4,818.25","$50,340.00","$60,781.75","24-043 TDC","2022 / 333","1312281800012200100","3886SHADY LN","BUNNELL","FL","32110"
"09/10/2024","09:32 AM ET","3rd Party Bidder","$11,100.00","$3,429.67","$8,858.00","$7,670.33","24-048 TDC","2017 / 819","1012300850008200030","N/A","BUNNELL","FL","32110"
"09/10/2024","09:08 AM ET","3rd Party Bidder","$45,100.00","$3,150.36","$42,000.00","$41,949.64","24-041 TDC","2022 / 1656","0711317064003700210","20LLEBERRY PATH","PALM COAST","FL","32164"
"09/10/2024","09:30 AM ET","3rd Party Bidder","$65,600.00","$4,818.25","$50,340.00","$60,781.75","24-043 TDC","2022 / 333","1312281800012200100","3886SHADY LN","BUNNELL","FL","32110"
"09/10/2024","09:32 AM ET","3rd Party Bidder","$11,100.00","$3,429.67","$8,858.00","$7,670.33","24-048 TDC","2017 / 819","1012300850008200030","N/A","BUNNELL","FL","32110"
"07/23/2024","11:01 AM ET","3rd Party Bidder","$1,250.00","$1,228.16","$2,640.00","$21.84","24-0006-TD","313.0000","201014-0367000A-0390","OFF SW SR 26","FANNING SPRINGS","FL","32693"
"07/23/2024","11:02 AM ET","3rd Party Bidder","$1,450.00","$1,431.50","$1,132.00","$18.50","24-0008-TD","388.0000","090715-00770000-0600","OFF NW CR 138","BRANFORD","FL","32008"
"07/23/2024","11:03 AM ET","3rd Party Bidder","$1,550.00","$1,496.05","$1,132.00","$53.95","24-0009-TD","383.0000","090715-00770000-0420","OFF NW CR 138","BRANFORD","FL","32008"
"07/23/2024","11:04 AM ET","3rd Party Bidder","$1,550.00","$1,508.38","$1,132.00","$41.62","24-0010-TD","386.0000","090715-00770000-0460","OFF NW CR 138","BRANFORD","FL","32008"
"07/23/2024","11:07 AM ET","3rd Party Bidder","$33,050.00","$4,191.31","$30,237.00","$28,858.69","24-0011-TD","554.0000","010915-00000001-0030","NW CR 232","TRENTON","FL","32693"
"07/23/2024","11:08 AM ET","3rd Party Bidder","$10,200.00","$2,831.06","$16,291.00","$7,368.94","24-0012-TD","660.0000","161015-00480041-0040","511 NW SECOND ST","TRENTON","FL","32693"
"09/17/2024","11:01 AM ET","3rd Party Bidder","$1,550.00","$1,518.33","$1,132.00","$31.67","24-0004-TD","377.0000","090715-00770000-0040","OFF NW CR 138","BRANFORD","FL","32008"
"09/17/2024","11:10 AM ET","3rd Party Bidder","$19,450.00","$3,792.70","$22,570.00","$15,657.30","24-0016-TD","890.0000","151016-05613340-0000","6660 SE 83 ST","TRENTON","FL","32693"
"08/21/2024","11:01 AM ET","3rd Party Bidder","$50,400.00","$5,281.85","$84,291.00","$45,118.15","2024-03","2022-67","00383-159R","1164 CALF BARN RD","WEWAHITCHKA","FL","32465"
"10/23/2024","11:03 AM ET","3rd Party Bidder","$4,800.00","$2,960.54","$16,276.00","$1,839.46","2024-20","2015-340","01683-100R","FREEMAN ROUSE RD","WEWAHITCHKA","FL","32465"
"07/02/2024","10:01 AM ET","3rd Party Bidder","$1,400.00","$1,335.35","$1,150.00","$64.65","2024-022TD","21-0167500","R29 221 18 2618 0D07 0310","ROCK DUCK AVE","WEEKI WACHEE","FL","34614"
"07/10/2024","10:03 AM ET","3rd Party Bidder","$21,600.00","$2,243.30","$6,408.00","$19,356.70","2024-023TD","20-0198200","R01 221 17 3360 0686 0120","ALBANY RD","WEEKI WACHEE","FL","34614"
"07/10/2024","10:06 AM ET","3rd Party Bidder","$5,100.00","$3,008.16","$2,484.00","$2,091.84","2024-025TD","19-0076500","R36 122 21 0170 0000 0060","TREIMAN BLVD","WEBSTER","FL","33597"
"07/10/2024","10:07 AM ET","3rd Party Bidder","$3,700.00","$2,970.80","$2,831.00","$729.20","2024-026TD","20-0121600","R14 123 21 1020 0000 0502","JOHNNY B RD","DADE CITY","FL","33523"
"07/10/2024","10:08 AM ET","3rd Party Bidder","$3,100.00","$3,083.11","$3,330.00","$16.89","2024-027TD","18-0126100","R14 123 21 1260 00H0 0560","TIGER ST","DADE CITY","FL","33523"
"07/10/2024","10:12 AM ET","3rd Party Bidder","$5,200.00","$1,736.73","$5,084.00","$3,463.27","2024-029TD","21-0089400","R10 123 21 0080 00A0 0360","ROUND TABLE RD","DADE CITY","FL","33523"
"08/14/2024","10:03 AM ET","3rd Party Bidder","$6,100.00","$3,186.16","$2,675.00","$2,913.84","2024-034TD","17-0081400","R36 122 21 0170 0000 0080","TREIMAN BLVD","WEBSTER","FL","33597"
"08/14/2024","10:06 AM ET","3rd Party Bidder","$16,100.00","$3,192.62","$3,685.00","$12,907.38","2024-041TD","20-0093400","R36 122 21 0870 0720 0160","WEST BLVD","WEBSTER","FL","33597"
"09/11/2024","10:01 AM ET","3rd Party Bidder","$10,700.00","$1,241.35","$369.00","$9,458.65","2024-028TD","18-0188900","R01 221 17 3357 5440 0140","EARLINE RD","WEEKI WACHEE","FL","34614"
"09/11/2024","10:02 AM ET","3rd Party Bidder","$3,700.00","$3,125.60","$2,973.00","$574.40","2024-031TD","18-0049200","R23 122 21 0890 0350 0260","COLDROCK DR","WEBSTER","FL","33597"
"09/11/2024","10:04 AM ET","3rd Party Bidder","$4,200.00","$2,980.36","$2,746.00","$1,219.64","2024-033TD","18-0365500","R10 223 17 1420 0200 0100","LAS PALMAS AVE","SPRING HILL","FL","34606"
"09/11/2024","10:05 AM ET","3rd Party Bidder","$4,300.00","$3,270.39","$4,100.00","$1,029.61","2024-035TD","18-0128600","R14 123 21 1282 0200 0070","DRENNEN ST","DADE CITY","FL","33523"
"09/11/2024","10:06 AM ET","3rd Party Bidder","$4,200.00","$3,186.44","$3,555.00","$1,013.56","2024-036TD","18-0126200","R14 123 21 1260 00H0 0570","TIGER ST","DADE CITY","FL","33523"
"09/11/2024","10:09 AM ET","3rd Party Bidder","$3,500.00","$3,085.51","$2,786.00","$414.49","2024-037TD","18-0053500","R23 122 21 0890 0510 0160","CORAL ROCK DR","WEBSTER","FL","33597"
"09/11/2024","10:10 AM ET","3rd Party Bidder","$4,100.00","$3,183.30","$3,025.00","$916.70","2024-038TD","18-0324600","R21 222 19 2070 00G0 0160","OAKDALE AVE","BROOKSVILLE","FL","34601"
"09/11/2024","10:11 AM ET","3rd Party Bidder","$3,000.00","$2,900.78","$2,164.00","$99.22","2024-039TD","19-0024500","R21 122 20 0210 0060 0050","SHAN ST","BROOKSVILLE","FL","34601"
"09/11/2024","10:13 AM ET","3rd Party Bidder","$4,000.00","$3,086.08","$3,075.00","$913.92","2024-040TD","18-0128500","R14 123 21 1282 0200 0060","DRENNEN ST","DADE CITY","FL","33523"
"07/25/2024","10:05 AM ET","3rd Party Bidder","$50,100.00","$15,850.46","Not Found","$34,249.54","2024-489","2021 / 9492","0989890000","811 LOTUS AVE","Not Found","Not Found","Not Found"
"08/22/2024","10:16 AM ET","3rd Party Bidder","$43,600.00","$1,142.68","$3,898.00","$42,457.32","2024-517","2022 / 12028","1469560000","1402 E RIVER COVE ST","TAMPA","FL","33604"
"08/22/2024","10:16 AM ET","3rd Party Bidder","$43,600.00","$1,142.68","$3,898.00","$42,457.32","2024-517","2022 / 12028","1469560000","1402 E RIVER COVE ST","TAMPA","FL","33604"
"09/19/2024","10:10 AM ET","3rd Party Bidder","$50,200.00","$5,385.23","$77,904.00","$44,814.77","2024-588","2022 / 9762","0943280500","LITHIA, FL- 33547","Not Found","Not Found","Not Found"
"09/19/2024","10:10 AM ET","3rd Party Bidder","$50,200.00","$5,385.23","$77,904.00","$44,814.77","2024-588","2022 / 9762","0943280500","LITHIA, FL- 33547","Not Found","Not Found","Not Found"
"07/09/2024","11:03 AM ET","3rd Party Bidder","$38,100.00","$3,858.48","$45,326.00","$34,241.52","2024-0008TD","2022-1834","33391700004000200004.0","6535 5TH PL","VERO BEACH","FL","32968"
"08/20/2024","11:14 AM ET","3rd Party Bidder","$24,700.00","$3,136.92","$7,085.00","$21,563.08","2024-0010TD","2022-1984","33392500008000300022.0","1205 11TH CT SW","VERO BEACH","FL","32962"
"08/20/2024","11:36 AM ET","3rd Party Bidder","$80,000.00","$4,993.06","$55,443.00","$75,006.94","2024-0017TD","2022-1875","33392300003006000005.0","248 27TH AV SW","VERO BEACH","FL","32968"
"08/27/2024","11:02 AM ET","3rd Party Bidder","$13,600.00","$2,824.48","$5,811.00","$10,775.52","2024-0014TD","2019-1262","32392600001004000002.0","4281 27TH AV","VERO BEACH","FL","32967"
"09/24/2024","11:16 AM ET","3rd Party Bidder","$156,100.00","$21,880.37","$39,336.00","$134,219.63","2024-0028TD","2022-1966","33392500003002200004.0","465 14TH ST SW","VERO BEACH","FL","32962"
"09/24/2024","11:31 AM ET","3rd Party Bidder","$15,100.00","$1,480.02","$7,146.00","$13,619.98","2024-0030TD","2022-1363","33380300002005000010.0","2585 93RD CT","VERO BEACH","FL","32966"
"10/01/2024","11:10 AM ET","3rd Party Bidder","$69,100.00","$6,216.35","$84,077.00","$62,883.65","2024-0033TD","2022-0891","32392200000700000079.0","4592 32ND AVE","VERO BEACH","FL","32967"
"10/22/2024","11:05 AM ET","3rd Party Bidder","$15,300.00","$1,823.35","$15,368.00","$13,476.65","2024-0038TD","2022-0692","31393300000700000013.0","4525 81ST ST","VERO BEACH","FL","32967"
"08/27/2024","11:01 AM CT","3rd Party Bidder","$3,600.00","$2,639.66","$3,661.00","$960.34","322017XX001495TDAXMX","1495 OF 2017","02-2N-11-0083-00D0-0270","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"08/27/2024","11:10 AM CT","3rd Party Bidder","$11,300.00","$2,500.98","$3,661.00","$8,799.02","322017XX001612TDAXMX","1612 OF 2017","02-2N-11-0083-10AE-0540","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"08/27/2024","11:12 AM CT","3rd Party Bidder","$9,700.00","$2,388.86","$3,661.00","$7,311.14","322017XX001835TDAXMX","1835 OF 2017","02-2N-11-0084-0740-0290","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"08/27/2024","11:13 AM CT","3rd Party Bidder","$6,800.00","$2,623.24","$3,661.00","$4,176.76","322017XX002147TDAXMX","2147 OF 2017","02-2N-11-0087-1500-0170","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"08/27/2024","11:17 AM CT","3rd Party Bidder","$8,700.00","$2,431.95","$3,661.00","$6,268.05","322017XX002361TDAXMX","2361 OF 2017","02-2N-11-0095-2130-0100","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"08/27/2024","11:19 AM CT","3rd Party Bidder","$8,600.00","$2,937.32","$6,500.00","$5,662.68","322021XX002373TDAXMX","2373 OF 2021","05-2N-11-0200-00A0-0152","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"08/27/2024","11:01 AM CT","3rd Party Bidder","$3,600.00","$2,639.66","$3,661.00","$960.34","322017XX001495TDAXMX","1495 OF 2017","02-2N-11-0083-00D0-0270","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"08/27/2024","11:10 AM CT","3rd Party Bidder","$11,300.00","$2,500.98","$3,661.00","$8,799.02","322017XX001612TDAXMX","1612 OF 2017","02-2N-11-0083-10AE-0540","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"08/27/2024","11:12 AM CT","3rd Party Bidder","$9,700.00","$2,388.86","$3,661.00","$7,311.14","322017XX001835TDAXMX","1835 OF 2017","02-2N-11-0084-0740-0290","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"08/27/2024","11:13 AM CT","3rd Party Bidder","$6,800.00","$2,623.24","$3,661.00","$4,176.76","322017XX002147TDAXMX","2147 OF 2017","02-2N-11-0087-1500-0170","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"08/27/2024","11:17 AM CT","3rd Party Bidder","$8,700.00","$2,431.95","$3,661.00","$6,268.05","322017XX002361TDAXMX","2361 OF 2017","02-2N-11-0095-2130-0100","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"08/27/2024","11:19 AM CT","3rd Party Bidder","$8,600.00","$2,937.32","$6,500.00","$5,662.68","322021XX002373TDAXMX","2373 OF 2021","05-2N-11-0200-00A0-0152","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:01 AM CT","3rd Party Bidder","$6,900.00","$2,627.55","$3,661.00","$4,272.45","322017XX001677TDAXMX","1677 OF 2017","02-2N-11-0084-0410-0770","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"09/24/2024","11:02 AM CT","3rd Party Bidder","$4,000.00","$1,949.98","$3,661.00","$2,050.02","322017XX001967TDAXMX","1967 OF 2017","02-2N-11-0086-1020-0200","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:03 AM CT","3rd Party Bidder","$8,500.00","$2,478.96","$3,661.00","$6,021.04","322017XX002075TDAXMX","2075 OF 2017","02-2N-11-0087-1350-0380","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:04 AM CT","3rd Party Bidder","$6,100.00","$2,498.62","$3,661.00","$3,601.38","322017XX002089TDAXMX","2089 OF 2017","02-2N-11-0087-1370-0170","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:05 AM CT","3rd Party Bidder","$7,500.00","$2,372.66","$3,661.00","$5,127.34","322017XX002090TDAXMX","2090 OF 2017","02-2N-11-0087-1370-0440","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:06 AM CT","3rd Party Bidder","$6,800.00","$2,428.47","$3,661.00","$4,371.53","322017XX002113TDAXMX","2113 OF 2017","02-2N-11-0087-1410-0230","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:09 AM CT","3rd Party Bidder","$6,000.00","$2,395.10","$3,661.00","$3,604.90","322017XX002277TDAXMX","2277 OF 2017","02-2N-11-0087-1840-0120","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:12 AM CT","3rd Party Bidder","$4,300.00","$2,090.22","$3,661.00","$2,209.78","322018XX002269TDAXMX","2269 OF 2018","02-2N-11-0087-1780-0430","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:13 AM CT","3rd Party Bidder","$5,900.00","$2,737.52","$5,700.00","$3,162.48","322021XX000988TDAXMX","988 OF 2021","05-4N-10-0000-0310-0000","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"09/24/2024","11:01 AM CT","3rd Party Bidder","$6,900.00","$2,627.55","$3,661.00","$4,272.45","322017XX001677TDAXMX","1677 OF 2017","02-2N-11-0084-0410-0770","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"09/24/2024","11:02 AM CT","3rd Party Bidder","$4,000.00","$1,949.98","$3,661.00","$2,050.02","322017XX001967TDAXMX","1967 OF 2017","02-2N-11-0086-1020-0200","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:03 AM CT","3rd Party Bidder","$8,500.00","$2,478.96","$3,661.00","$6,021.04","322017XX002075TDAXMX","2075 OF 2017","02-2N-11-0087-1350-0380","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:04 AM CT","3rd Party Bidder","$6,100.00","$2,498.62","$3,661.00","$3,601.38","322017XX002089TDAXMX","2089 OF 2017","02-2N-11-0087-1370-0170","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:05 AM CT","3rd Party Bidder","$7,500.00","$2,372.66","$3,661.00","$5,127.34","322017XX002090TDAXMX","2090 OF 2017","02-2N-11-0087-1370-0440","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:06 AM CT","3rd Party Bidder","$6,800.00","$2,428.47","$3,661.00","$4,371.53","322017XX002113TDAXMX","2113 OF 2017","02-2N-11-0087-1410-0230","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:09 AM CT","3rd Party Bidder","$6,000.00","$2,395.10","$3,661.00","$3,604.90","322017XX002277TDAXMX","2277 OF 2017","02-2N-11-0087-1840-0120","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:12 AM CT","3rd Party Bidder","$4,300.00","$2,090.22","$3,661.00","$2,209.78","322018XX002269TDAXMX","2269 OF 2018","02-2N-11-0087-1780-0430","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:13 AM CT","3rd Party Bidder","$5,900.00","$2,737.52","$5,700.00","$3,162.48","322021XX000988TDAXMX","988 OF 2021","05-4N-10-0000-0310-0000","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"10/15/2024","11:02 AM CT","3rd Party Bidder","$10,100.00","$2,811.44","$5,125.00","$7,288.56","322017XX001531TDAXMX","1531 OF 2017","02-2N-11-0083-00K0-0110","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"10/15/2024","11:04 AM CT","3rd Party Bidder","$4,500.00","$2,581.35","$3,661.00","$1,918.65","322017XX001773TDAXMX","1773 OF 2017","02-2N-11-0084-0630-0170","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"10/15/2024","11:09 AM CT","3rd Party Bidder","$2,400.00","$1,329.20","$2,000.00","$1,070.80","322022XX000969TDAXMX","969 OF 2022","04-4N-10-0283-0000-007A","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"10/15/2024","11:13 AM CT","3rd Party Bidder","$47,600.00","$3,157.01","$45,000.00","$44,442.99","322022XX002382TDAXMX","2382 OF 2022","07-2N-11-0000-0070-0000","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"07/02/2024","10:04 AM ET","3rd Party Bidder","$13,300.00","$2,280.36","$9,322.00","$11,019.64","2023001972","20-010478","09-44-27-12-00133.0170","1829 LODGE ST","LEHIGH ACRES","FL","33972"
"07/02/2024","10:11 AM ET","3rd Party Bidder","$17,100.00","$1,638.97","$9,322.00","$15,461.03","2023001973","20-010133","07-44-27-09-00260.0150","1823 TOMASO AVE","LEHIGH ACRES","FL","33972"
"07/02/2024","10:15 AM ET","3rd Party Bidder","$16,200.00","$2,984.08","$18,406.00","$13,215.92","2023002095","20-004747","03-44-26-11-00056.0070","3725 TARECO ST","FORT MYERS","FL","33905"
"07/02/2024","10:26 AM ET","3rd Party Bidder","$16,700.00","$3,162.16","$13,869.00","$13,537.84","2023002098","20-016334","06-45-25-03-00011.0030","6672 CANTON ST","FORT MYERS","FL","33966"
"07/02/2024","10:04 AM ET","3rd Party Bidder","$13,300.00","$2,280.36","$9,322.00","$11,019.64","2023001972","20-010478","09-44-27-12-00133.0170","1829 LODGE ST","LEHIGH ACRES","FL","33972"
"07/02/2024","10:11 AM ET","3rd Party Bidder","$17,100.00","$1,638.97","$9,322.00","$15,461.03","2023001973","20-010133","07-44-27-09-00260.0150","1823 TOMASO AVE","LEHIGH ACRES","FL","33972"
"07/02/2024","10:15 AM ET","3rd Party Bidder","$16,200.00","$2,984.08","$18,406.00","$13,215.92","2023002095","20-004747","03-44-26-11-00056.0070","3725 TARECO ST","FORT MYERS","FL","33905"
"07/02/2024","10:26 AM ET","3rd Party Bidder","$16,700.00","$3,162.16","$13,869.00","$13,537.84","2023002098","20-016334","06-45-25-03-00011.0030","6672 CANTON ST","FORT MYERS","FL","33966"
"07/02/2024","10:44 AM ET","3rd Party Bidder","$23,600.00","$3,586.15","$17,343.00","$20,013.85","2023002104","21-010293","27-44-27-11-00043.0030","718 SHELDON AVE","LEHIGH ACRES","FL","33936"
"07/02/2024","10:49 AM ET","3rd Party Bidder","$65,000.00","$3,094.69","$17,999.00","$61,905.31","2023002107","19-014567","04-45-26-04-00004.0300","4652/4654 25TH ST SW","LEHIGH ACRES","FL","33973"
"07/02/2024","10:51 AM ET","3rd Party Bidder","$21,700.00","$2,952.79","$12,347.00","$18,747.21","2023002110","21-010957","36-44-27-08-00030.0190","213 LOUIS AVE","LEHIGH ACRES","FL","33936"
"07/02/2024","11:05 AM ET","3rd Party Bidder","$21,500.00","$2,929.94","$12,655.00","$18,570.06","2023002113","21-007385","07-44-27-03-00009.0140","1603 CLARK AVE","LEHIGH ACRES","FL","33972"
"07/02/2024","11:14 AM ET","3rd Party Bidder","$18,700.00","$2,762.54","$9,322.00","$15,937.46","2023002114","21-007756","09-44-27-10-00121.0180","1855 MARLBORO LN","LEHIGH ACRES","FL","33972"
"07/02/2024","11:18 AM ET","3rd Party Bidder","$22,100.00","$2,636.16","$15,191.00","$19,463.84","2023002129","21-013361","12-45-26-07-00068.0030","2909 39TH ST SW","LEHIGH ACRES","FL","33976"
"07/02/2024","11:26 AM ET","3rd Party Bidder","$40,800.00","$3,866.30","$35,782.00","$36,933.70","2023002134","21-022757","35-43-23-C3-02695.0180","1907 NW JUANITA PL","CAPE CORAL","FL","33993"
