"auction_date","auction_time","sold_to","sold_amount","opening_bid","assessed_value","surplus_amount","case_number","certificate_number","parcel_id","address","city","state","zip"
"11/12/2024","09:04 AM ET","3rd Party Bidder","$53,800.00","$4,263.67","$23,828.00","$49,536.33","24-052 TDC","2022 / 1064","0711317024003600170","67 PRESIDENT LN","PALM COAST","FL","32164"
"11/12/2024","09:06 AM ET","3rd Party Bidder","$4,100.00","$1,158.59","$3,661.00","$2,941.41","24-053 TDC","2022 / 1855","1912320150001200142","N/A","FLAGLER BEACH","FL","32136"
"11/12/2024","09:07 AM ET","3rd Party Bidder","$4,100.00","$1,092.05","$3,661.00","$3,007.95","24-054 TDC","2022 / 1858","1912324400000300080","N/A","FLAGLER BEACH","FL","32136"
"11/12/2024","09:20 AM ET","3rd Party Bidder","$20,000.00","$3,215.80","$35,431.00","$16,784.20","24-058 TDC","2022 / 1814","0413310650000D00060","N/A","BUNNELL","FL","32110"
"11/12/2024","09:22 AM ET","3rd Party Bidder","$53,700.00","$4,188.63","$21,259.00","$49,511.37","24-061 TDC","2022 / 896","0711317011000700300","30 BECKNER LN","PALM COAST","FL","32137"
"12/10/2024","09:03 AM ET","3rd Party Bidder","$26,600.00","$4,399.58","$12,079.00","$22,200.42","24-047 TDC","2022 / 191","1312281800002300040","6357MAHOGANY BLVD","BUNNELL","FL","32110"
"09/17/2024","11:01 AM ET","3rd Party Bidder","$1,550.00","$1,518.33","$1,132.00","$31.67","24-0004-TD","377.0000","090715-00770000-0040","OFF NW CR 138","BRANFORD","FL","32008"
"09/17/2024","11:10 AM ET","3rd Party Bidder","$19,450.00","$3,792.70","$22,570.00","$15,657.30","24-0016-TD","890.0000","151016-05613340-0000","6660 SE 83 ST","TRENTON","FL","32693"
"12/10/2024","11:01 AM ET","3rd Party Bidder","$1,700.00","$1,679.11","$10,493.00","$20.89","24-0023-TD","356.0000","140715-00000001-0010","NE CR 138","BRANFORD","FL","32008"
"12/10/2024","11:02 AM ET","3rd Party Bidder","$1,350.00","$1,337.52","$1,245.00","$12.48","24-0024-TD","354.0000","090715-00770000-0350","OFF NW CR 138","BRANFORD","FL","32008"
"10/23/2024","11:03 AM ET","3rd Party Bidder","$4,800.00","$2,960.54","$16,276.00","$1,839.46","2024-20","2015-340","01683-100R","FREEMAN ROUSE RD","WEWAHITCHKA","FL","32465"
"09/11/2024","10:01 AM ET","3rd Party Bidder","$10,700.00","$1,241.35","$369.00","$9,458.65","2024-028TD","18-0188900","R01 221 17 3357 5440 0140","EARLINE RD","WEEKI WACHEE","FL","34614"
"09/11/2024","10:02 AM ET","3rd Party Bidder","$3,700.00","$3,125.60","$2,973.00","$574.40","2024-031TD","18-0049200","R23 122 21 0890 0350 0260","COLDROCK DR","WEBSTER","FL","33597"
"09/11/2024","10:04 AM ET","3rd Party Bidder","$4,200.00","$2,980.36","$2,746.00","$1,219.64","2024-033TD","18-0365500","R10 223 17 1420 0200 0100","LAS PALMAS AVE","SPRING HILL","FL","34606"
"09/11/2024","10:05 AM ET","3rd Party Bidder","$4,300.00","$3,270.39","$4,100.00","$1,029.61","2024-035TD","18-0128600","R14 123 21 1282 0200 0070","DRENNEN ST","DADE CITY","FL","33523"
"09/11/2024","10:06 AM ET","3rd Party Bidder","$4,200.00","$3,186.44","$3,555.00","$1,013.56","2024-036TD","18-0126200","R14 123 21 1260 00H0 0570","TIGER ST","DADE CITY","FL","33523"
"09/11/2024","10:09 AM ET","3rd Party Bidder","$3,500.00","$3,085.51","$2,786.00","$414.49","2024-037TD","18-0053500","R23 122 21 0890 0510 0160","CORAL ROCK DR","WEBSTER","FL","33597"
"09/11/2024","10:10 AM ET","3rd Party Bidder","$4,100.00","$3,183.30","$3,025.00","$916.70","2024-038TD","18-0324600","R21 222 19 2070 00G0 0160","OAKDALE AVE","BROOKSVILLE","FL","34601"
"09/11/2024","10:11 AM ET","3rd Party Bidder","$3,000.00","$2,900.78","$2,164.00","$99.22","2024-039TD","19-0024500","R21 122 20 0210 0060 0050","SHAN ST","BROOKSVILLE","FL","34601"
"09/11/2024","10:13 AM ET","3rd Party Bidder","$4,000.00","$3,086.08","$3,075.00","$913.92","2024-040TD","18-0128500","R14 123 21 1282 0200 0060","DRENNEN ST","DADE CITY","FL","33523"
"11/20/2024","10:08 AM ET","3rd Party Bidder","$16,600.00","$2,563.86","$200.00","$14,036.14","2024-044TD","17-0210900","R01 221 17 3360 0771 0050","CANVASBACK RD","WEEKI WACHEE","FL","34614"
"11/20/2024","10:10 AM ET","3rd Party Bidder","$3,100.00","$2,623.18","$453.00","$476.82","2024-045TD","17-0174600","R01 221 17 3350 0376 0040","MOTTLED DUCK RD","WEEKI WACHEE","FL","34614"
"11/20/2024","10:12 AM ET","3rd Party Bidder","$18,100.00","$2,360.24","$7,178.00","$15,739.76","2024-046TD","21-0055800","R24 122 21 0880 0200 0050","CITADEL DR","WEBSTER","FL","33597"
"11/20/2024","10:14 AM ET","3rd Party Bidder","$8,200.00","$2,352.37","$4,673.00","$5,847.63","2024-050TD","22-0333100","R36 223 18 2690 0350 0060","GRAND AVE","BROOKSVILLE","FL","34604"
"11/20/2024","10:15 AM ET","3rd Party Bidder","$3,200.00","$2,548.03","$6,749.00","$651.97","2024-051TD","22-0101300","R14 123 21 1010 0000 0180","HYATT RD","DADE CITY","FL","33523"
"11/20/2024","10:16 AM ET","3rd Party Bidder","$6,300.00","$2,276.69","$5,173.00","$4,023.31","2024-052TD","22-0108400","R14 123 21 1284 0300 0040","TAMER LN","DADE CITY","FL","33523"
"11/20/2024","10:23 AM ET","3rd Party Bidder","$8,600.00","$1,911.04","$4,461.00","$6,688.96","2024-053TD","22-0047100","R23 122 21 0890 0590 0040","CHIPSTONE ST","WEBSTER","FL","33597"
"11/20/2024","10:27 AM ET","3rd Party Bidder","$8,100.00","$1,873.01","$4,134.00","$6,226.99","2024-054TD","22-0047200","R23 122 21 0890 0590 0050","CHIPSTONE ST","WEBSTER","FL","33597"
"11/20/2024","10:08 AM ET","3rd Party Bidder","$16,600.00","$2,563.86","$200.00","$14,036.14","2024-044TD","17-0210900","R01 221 17 3360 0771 0050","CANVASBACK RD","WEEKI WACHEE","FL","34614"
"11/20/2024","10:10 AM ET","3rd Party Bidder","$3,100.00","$2,623.18","$453.00","$476.82","2024-045TD","17-0174600","R01 221 17 3350 0376 0040","MOTTLED DUCK RD","WEEKI WACHEE","FL","34614"
"11/20/2024","10:12 AM ET","3rd Party Bidder","$18,100.00","$2,360.24","$7,178.00","$15,739.76","2024-046TD","21-0055800","R24 122 21 0880 0200 0050","CITADEL DR","WEBSTER","FL","33597"
"11/20/2024","10:14 AM ET","3rd Party Bidder","$8,200.00","$2,352.37","$4,673.00","$5,847.63","2024-050TD","22-0333100","R36 223 18 2690 0350 0060","GRAND AVE","BROOKSVILLE","FL","34604"
"11/20/2024","10:15 AM ET","3rd Party Bidder","$3,200.00","$2,548.03","$6,749.00","$651.97","2024-051TD","22-0101300","R14 123 21 1010 0000 0180","HYATT RD","DADE CITY","FL","33523"
"11/20/2024","10:16 AM ET","3rd Party Bidder","$6,300.00","$2,276.69","$5,173.00","$4,023.31","2024-052TD","22-0108400","R14 123 21 1284 0300 0040","TAMER LN","DADE CITY","FL","33523"
"11/20/2024","10:23 AM ET","3rd Party Bidder","$8,600.00","$1,911.04","$4,461.00","$6,688.96","2024-053TD","22-0047100","R23 122 21 0890 0590 0040","CHIPSTONE ST","WEBSTER","FL","33597"
"11/20/2024","10:27 AM ET","3rd Party Bidder","$8,100.00","$1,873.01","$4,134.00","$6,226.99","2024-054TD","22-0047200","R23 122 21 0890 0590 0050","CHIPSTONE ST","WEBSTER","FL","33597"
"11/20/2024","10:36 AM ET","3rd Party Bidder","$16,300.00","$2,052.07","$6,655.00","$14,247.93","2024-055TD","22-0008000","R13 122 19 0660 0000 1130","THIELMAN AVE","BROOKSVILLE","FL","34601"
"11/20/2024","10:42 AM ET","3rd Party Bidder","$4,800.00","$2,313.08","$3,691.00","$2,486.92","2024-056TD","22-0034800","R22 122 21 0900 0950 0010","SHASTA ST","WEBSTER","FL","33597"
"11/20/2024","10:47 AM ET","3rd Party Bidder","$12,300.00","$3,930.07","$3,802.00","$8,369.93","2024-057TD","18-0410100","R12 223 18 3660 00B0 0300","CHANCAS ST","BROOKSVILLE","FL","34604"
"11/20/2024","10:50 AM ET","3rd Party Bidder","$2,800.00","$1,817.91","$2,530.00","$982.09","2024-058TD","22-0162500","R29 221 18 2618 0C03 0240","ROCK DUCK AVE","WEEKI WACHEE","FL","34614"
"11/20/2024","10:53 AM ET","3rd Party Bidder","$9,100.00","$3,172.70","$2,487.00","$5,927.30","2024-059TD","17-0633100","R27 422 19 0000 0780 0000","MITCHELL RD","BROOKSVILLE","FL","34601"
"11/20/2024","10:58 AM ET","3rd Party Bidder","$6,200.00","$3,723.50","$5,360.00","$2,476.50","2024-060TD","17-0133700","R14 123 21 1280 0100 0250","BARTH RD","DADE CITY","FL","33523"
"11/20/2024","11:03 AM ET","3rd Party Bidder","$72,100.00","$4,608.83","$97,358.00","$67,491.17","2024-066TD","22-0228300","R29 222 18 2551 0480 0330","12456 FAIRWAY AVE","BROOKSVILLE","FL","34613"
"11/20/2024","11:10 AM ET","3rd Party Bidder","$38,300.00","$15,569.94","$59,798.00","$22,730.06","2024-068TD","22-0298300","R01 223 18 3130 0000 0672","5432 CALIFORNIA ST","BROOKSVILLE","FL","34604"
"11/20/2024","11:13 AM ET","3rd Party Bidder","$12,300.00","$8,564.01","$40,392.00","$3,735.99","2024-069TD","22-0099700","R13 123 21 1287 0000 0290","35132 BAXLEY DR","DADE CITY","FL","33523"
"11/20/2024","11:25 AM ET","3rd Party Bidder","$111,000.00","$11,916.99","$106,351.00","$99,083.01","2024-075TD","22-0248300","R22 222 19 1830 0000 0080","418 STAFFORD AVE","BROOKSVILLE","FL","34601"
"09/19/2024","10:10 AM ET","3rd Party Bidder","$50,200.00","$5,385.23","$77,904.00","$44,814.77","2024-588","2022 / 9762","0943280500","LITHIA, FL- 33547","Not Found","Not Found","Not Found"
"09/19/2024","10:10 AM ET","3rd Party Bidder","$50,200.00","$5,385.23","$77,904.00","$44,814.77","2024-588","2022 / 9762","0943280500","LITHIA, FL- 33547","Not Found","Not Found","Not Found"
"10/24/2024","10:20 AM ET","3rd Party Bidder","$157,400.00","$108,997.75","$194,848.00","$48,402.25","2024-672","2022 / 1015","0068170000","6807 RIVER RD","TAMPA","FL","33615"
"10/24/2024","10:21 AM ET","3rd Party Bidder","$43,100.00","$42,429.31","$77,976.00","$670.69","2024-677","2022 / 11825","1449890000","9310 N MARY AVE","TAMPA","FL","33612"
"10/24/2024","10:20 AM ET","3rd Party Bidder","$157,400.00","$108,997.75","$194,848.00","$48,402.25","2024-672","2022 / 1015","0068170000","6807 RIVER RD","TAMPA","FL","33615"
"10/24/2024","10:21 AM ET","3rd Party Bidder","$43,100.00","$42,429.31","$77,976.00","$670.69","2024-677","2022 / 11825","1449890000","9310 N MARY AVE","TAMPA","FL","33612"
"10/31/2024","10:12 AM ET","3rd Party Bidder","$89,100.00","$10,081.58","Not Found","$79,018.42","2024-700","2022 / 2961","0359580012","12712 N 20TH ST","Not Found","Not Found","Not Found"
"11/21/2024","10:01 AM ET","3rd Party Bidder","$2,400.00","$2,367.59","Not Found","$32.41","2024-752","2022 / 15194","1990860000","MAPLE AVE","Not Found","Not Found","Not Found"
"11/21/2024","10:01 AM ET","3rd Party Bidder","$2,400.00","$2,367.59","Not Found","$32.41","2024-752","2022 / 15194","1990860000","MAPLE AVE","Not Found","Not Found","Not Found"
"12/05/2024","10:01 AM ET","3rd Party Bidder","$5,800.00","$5,338.31","Not Found","$461.69","2024-767","2019 / 5114","0432741000","MASSARO BLVD","Not Found","Not Found","Not Found"
"12/05/2024","10:15 AM ET","3rd Party Bidder","$17,600.00","$3,263.05","Not Found","$14,336.95","2024-775","2022 / 12765","1557620005","TAMPA33610","Not Found","Not Found","Not Found"
"09/24/2024","11:16 AM ET","3rd Party Bidder","$156,100.00","$21,880.37","$39,336.00","$134,219.63","2024-0028TD","2022-1966","33392500003002200004.0","465 14TH ST SW","VERO BEACH","FL","32962"
"09/24/2024","11:31 AM ET","3rd Party Bidder","$15,100.00","$1,480.02","$7,146.00","$13,619.98","2024-0030TD","2022-1363","33380300002005000010.0","2585 93RD CT","VERO BEACH","FL","32966"
"10/01/2024","11:10 AM ET","3rd Party Bidder","$69,100.00","$6,216.35","$84,077.00","$62,883.65","2024-0033TD","2022-0891","32392200000700000079.0","4592 32ND AVE","VERO BEACH","FL","32967"
"10/22/2024","11:05 AM ET","3rd Party Bidder","$15,300.00","$1,823.35","$15,368.00","$13,476.65","2024-0038TD","2022-0692","31393300000700000013.0","4525 81ST ST","VERO BEACH","FL","32967"
"12/03/2024","11:07 AM ET","3rd Party Bidder","$13,500.00","$3,245.78","$8,661.00","$10,254.22","2024-0044TD","2022-2011","33392600002002200021.0","1225 12TH CT SW","VERO BEACH","FL","32966"
"09/24/2024","11:01 AM CT","3rd Party Bidder","$6,900.00","$2,627.55","$3,661.00","$4,272.45","322017XX001677TDAXMX","1677 OF 2017","02-2N-11-0084-0410-0770","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"09/24/2024","11:02 AM CT","3rd Party Bidder","$4,000.00","$1,949.98","$3,661.00","$2,050.02","322017XX001967TDAXMX","1967 OF 2017","02-2N-11-0086-1020-0200","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:03 AM CT","3rd Party Bidder","$8,500.00","$2,478.96","$3,661.00","$6,021.04","322017XX002075TDAXMX","2075 OF 2017","02-2N-11-0087-1350-0380","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:04 AM CT","3rd Party Bidder","$6,100.00","$2,498.62","$3,661.00","$3,601.38","322017XX002089TDAXMX","2089 OF 2017","02-2N-11-0087-1370-0170","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:05 AM CT","3rd Party Bidder","$7,500.00","$2,372.66","$3,661.00","$5,127.34","322017XX002090TDAXMX","2090 OF 2017","02-2N-11-0087-1370-0440","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:06 AM CT","3rd Party Bidder","$6,800.00","$2,428.47","$3,661.00","$4,371.53","322017XX002113TDAXMX","2113 OF 2017","02-2N-11-0087-1410-0230","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:09 AM CT","3rd Party Bidder","$6,000.00","$2,395.10","$3,661.00","$3,604.90","322017XX002277TDAXMX","2277 OF 2017","02-2N-11-0087-1840-0120","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:12 AM CT","3rd Party Bidder","$4,300.00","$2,090.22","$3,661.00","$2,209.78","322018XX002269TDAXMX","2269 OF 2018","02-2N-11-0087-1780-0430","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:13 AM CT","3rd Party Bidder","$5,900.00","$2,737.52","$5,700.00","$3,162.48","322021XX000988TDAXMX","988 OF 2021","05-4N-10-0000-0310-0000","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"09/24/2024","11:01 AM CT","3rd Party Bidder","$6,900.00","$2,627.55","$3,661.00","$4,272.45","322017XX001677TDAXMX","1677 OF 2017","02-2N-11-0084-0410-0770","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"09/24/2024","11:02 AM CT","3rd Party Bidder","$4,000.00","$1,949.98","$3,661.00","$2,050.02","322017XX001967TDAXMX","1967 OF 2017","02-2N-11-0086-1020-0200","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:03 AM CT","3rd Party Bidder","$8,500.00","$2,478.96","$3,661.00","$6,021.04","322017XX002075TDAXMX","2075 OF 2017","02-2N-11-0087-1350-0380","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:04 AM CT","3rd Party Bidder","$6,100.00","$2,498.62","$3,661.00","$3,601.38","322017XX002089TDAXMX","2089 OF 2017","02-2N-11-0087-1370-0170","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:05 AM CT","3rd Party Bidder","$7,500.00","$2,372.66","$3,661.00","$5,127.34","322017XX002090TDAXMX","2090 OF 2017","02-2N-11-0087-1370-0440","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:06 AM CT","3rd Party Bidder","$6,800.00","$2,428.47","$3,661.00","$4,371.53","322017XX002113TDAXMX","2113 OF 2017","02-2N-11-0087-1410-0230","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:09 AM CT","3rd Party Bidder","$6,000.00","$2,395.10","$3,661.00","$3,604.90","322017XX002277TDAXMX","2277 OF 2017","02-2N-11-0087-1840-0120","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:12 AM CT","3rd Party Bidder","$4,300.00","$2,090.22","$3,661.00","$2,209.78","322018XX002269TDAXMX","2269 OF 2018","02-2N-11-0087-1780-0430","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"09/24/2024","11:13 AM CT","3rd Party Bidder","$5,900.00","$2,737.52","$5,700.00","$3,162.48","322021XX000988TDAXMX","988 OF 2021","05-4N-10-0000-0310-0000","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"10/15/2024","11:02 AM CT","3rd Party Bidder","$10,100.00","$2,811.44","$5,125.00","$7,288.56","322017XX001531TDAXMX","1531 OF 2017","02-2N-11-0083-00K0-0110","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"10/15/2024","11:04 AM CT","3rd Party Bidder","$4,500.00","$2,581.35","$3,661.00","$1,918.65","322017XX001773TDAXMX","1773 OF 2017","02-2N-11-0084-0630-0170","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"10/15/2024","11:09 AM CT","3rd Party Bidder","$2,400.00","$1,329.20","$2,000.00","$1,070.80","322022XX000969TDAXMX","969 OF 2022","04-4N-10-0283-0000-007A","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"10/15/2024","11:13 AM CT","3rd Party Bidder","$47,600.00","$3,157.01","$45,000.00","$44,442.99","322022XX002382TDAXMX","2382 OF 2022","07-2N-11-0000-0070-0000","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"11/05/2024","11:01 AM CT","3rd Party Bidder","$8,400.00","$2,699.95","$3,661.00","$5,700.05","322017XX001649TDAXMX","1649 OF 2017","02-2N-11-0084-0380-0010","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"11/05/2024","11:02 AM CT","3rd Party Bidder","$5,100.00","$2,692.86","$3,661.00","$2,407.14","322017XX002023TDAXMX","2023 OF 2017","02-2N-11-0087-1190-0230","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"11/05/2024","11:04 AM CT","3rd Party Bidder","$5,300.00","$2,587.64","$3,661.00","$2,712.36","322017XX002353TDAXMX","2353 OF 2017","02-2N-11-0095-2100-0020","ALFORD, FL- 32420","Not Found","Not Found","Not Found"
"11/05/2024","11:09 AM CT","3rd Party Bidder","$25,600.00","$3,157.83","$14,288.00","$22,442.17","322021XX000521TDAXMX","521 OF 2021","19-4N-09-0455-00B0-0080","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"11/05/2024","11:14 AM CT","3rd Party Bidder","$19,300.00","$3,011.07","$11,868.00","$16,288.93","322022XX000358TDAXMX","358 OF 2022","18-5N-08-0000-0020-0030","GREENWOOD, FL- 32443","Not Found","Not Found","Not Found"
"11/05/2024","11:17 AM CT","3rd Party Bidder","$7,100.00","$2,511.81","$16,940.00","$4,588.19","322022XX000558TDAXMX","558 OF 2022","02-5N-09-0453-00A0-0159","GREENWOOD, FL- 32443","Not Found","Not Found","Not Found"
"09/10/2024","10:06 AM ET","3rd Party Bidder","$15,600.00","$2,968.25","$10,517.00","$12,631.75","2024000041","17-003677","02-44-26-06-00054.0190","3416 69TH ST W","LEHIGH ACRES","FL","33971"
"09/10/2024","10:11 AM ET","3rd Party Bidder","$16,200.00","$2,438.35","$10,517.00","$13,761.65","2024000045","21-003249","02-44-26-10-00097.0130","3122 71ST ST W","LEHIGH ACRES","FL","33971"
"09/10/2024","10:13 AM ET","3rd Party Bidder","$13,000.00","$2,493.55","$10,517.00","$10,506.45","2024000046","21-003251","02-44-26-10-00097.0160","3128 71ST ST W","LEHIGH ACRES","FL","33971"
"09/10/2024","10:24 AM ET","3rd Party Bidder","$24,400.00","$3,440.82","$18,406.00","$20,959.18","2024000048","18-003963","03-44-26-03-00015.0100","3744 HYDE PARK DR","FORT MYERS","FL","33905"
"09/10/2024","10:33 AM ET","3rd Party Bidder","$19,800.00","$2,695.64","$18,406.00","$17,104.36","2024000049","20-004662","03-44-26-05-00025.0190","3709 KESSLER ST","FORT MYERS","FL","33905"
"09/10/2024","10:06 AM ET","3rd Party Bidder","$15,600.00","$2,968.25","$10,517.00","$12,631.75","2024000041","17-003677","02-44-26-06-00054.0190","3416 69TH ST W","LEHIGH ACRES","FL","33971"
"09/10/2024","10:11 AM ET","3rd Party Bidder","$16,200.00","$2,438.35","$10,517.00","$13,761.65","2024000045","21-003249","02-44-26-10-00097.0130","3122 71ST ST W","LEHIGH ACRES","FL","33971"
"09/10/2024","10:13 AM ET","3rd Party Bidder","$13,000.00","$2,493.55","$10,517.00","$10,506.45","2024000046","21-003251","02-44-26-10-00097.0160","3128 71ST ST W","LEHIGH ACRES","FL","33971"
"09/10/2024","10:24 AM ET","3rd Party Bidder","$24,400.00","$3,440.82","$18,406.00","$20,959.18","2024000048","18-003963","03-44-26-03-00015.0100","3744 HYDE PARK DR","FORT MYERS","FL","33905"
"09/10/2024","10:33 AM ET","3rd Party Bidder","$19,800.00","$2,695.64","$18,406.00","$17,104.36","2024000049","20-004662","03-44-26-05-00025.0190","3709 KESSLER ST","FORT MYERS","FL","33905"
"09/10/2024","10:36 AM ET","3rd Party Bidder","$13,600.00","$3,222.95","$10,517.00","$10,377.05","2024000051","17-004155","11-44-26-03-00020.0040","3605 54TH ST W","LEHIGH ACRES","FL","33971"
"09/10/2024","10:44 AM ET","3rd Party Bidder","$15,100.00","$2,647.55","$10,517.00","$12,452.45","2024000053","20-005012","11-44-26-06-00054.0130","3304 58TH ST W","LEHIGH ACRES","FL","33971"
"09/10/2024","10:56 AM ET","3rd Party Bidder","$23,200.00","$2,656.86","$15,191.00","$20,543.14","2024000055","20-018599","13-45-26-02-00017.0110","2902 51ST ST SW","LEHIGH ACRES","FL","33976"
"09/10/2024","11:04 AM ET","3rd Party Bidder","$13,900.00","$2,902.85","$10,313.00","$10,997.15","2024000057","18-018005","13-45-27-07-00037.0040","1214 BEAVER ST E","LEHIGH ACRES","FL","33974"
"09/10/2024","11:08 AM ET","3rd Party Bidder","$16,200.00","$3,040.39","$10,093.00","$13,159.61","2024000059","18-018665","15-45-27-16-00104.0050","878 SUNFLOWER CT","LEHIGH ACRES","FL","33974"
"09/10/2024","11:11 AM ET","3rd Party Bidder","$17,500.00","$2,354.63","$10,313.00","$15,145.37","2024000062","21-016452","21-45-27-01-00005.0030","713 DOWNER AVE S","LEHIGH ACRES","FL","33974"
"09/10/2024","11:13 AM ET","3rd Party Bidder","$17,000.00","$3,175.23","$10,313.00","$13,824.77","2024000064","17-019153","21-45-27-L5-05021.0100","742 ALETHA AVE S","LEHIGH ACRES","FL","33974"
"09/10/2024","11:16 AM ET","3rd Party Bidder","$16,400.00","$2,375.98","$10,313.00","$14,024.02","2024000066","21-016840","22-45-27-10-00058.0050","819 BOYD AVE S","LEHIGH ACRES","FL","33974"
"09/10/2024","11:21 AM ET","3rd Party Bidder","$17,800.00","$2,439.30","$10,313.00","$15,360.70","2024000067","21-016843","22-45-27-11-00062.0120","816 JAGUAR BLVD","LEHIGH ACRES","FL","33974"
"09/10/2024","11:33 AM ET","3rd Party Bidder","$25,500.00","$3,163.56","$14,562.00","$22,336.44","2024000071","18-006268","26-44-26-13-00011.0100","905 SUNNILAND BLVD","LEHIGH ACRES","FL","33971"
"09/10/2024","11:41 AM ET","3rd Party Bidder","$26,100.00","$3,484.54","$14,562.00","$22,615.46","2024000072","18-006269","26-44-26-13-00011.0140","902 VENICE AVE N","LEHIGH ACRES","FL","33971"
"09/10/2024","11:44 AM ET","3rd Party Bidder","$17,200.00","$3,163.60","$10,313.00","$14,036.40","2024000081","18-019684","23-45-27-05-00010.0010","737 BOBOLINK AVE","LEHIGH ACRES","FL","33974"
"09/10/2024","11:53 AM ET","3rd Party Bidder","$13,900.00","$2,864.66","$10,313.00","$11,035.34","2024000091","18-015878","01-45-27-14-00080.0120","1150 RANDOLPH ST E","LEHIGH ACRES","FL","33974"
"09/10/2024","11:58 AM ET","3rd Party Bidder","$13,500.00","$2,853.85","$10,313.00","$10,646.15","2024000092","18-015891","01-45-27-16-00089.0100","238 NORRIS AVE S","LEHIGH ACRES","FL","33974"
"09/10/2024","12:03 PM ET","3rd Party Bidder","$18,200.00","$3,158.95","$10,517.00","$15,041.05","2024000093","18-004623","12-44-26-10-00095.0050","2613 57TH ST W","LEHIGH ACRES","FL","33971"
"09/10/2024","12:05 PM ET","3rd Party Bidder","$20,200.00","$5,472.61","$70,034.00","$14,727.39","2024000100","21-020772","36-47-25-B1-00006.0160","11486 E TERRY ST","BONITA SPRINGS","FL","34135"
"09/10/2024","12:23 PM ET","3rd Party Bidder","$20,300.00","$1,842.87","$18,609.00","$18,457.13","2024000101","21-018672","12-46-23-01-0000F.0120","ACCESS UNDETERMINED","Not Found","Not Found","Not Found"
"09/10/2024","12:27 PM ET","3rd Party Bidder","$57,400.00","$27,182.07","$49,652.00","$30,217.93","2024000116","19-029681","11-44-23-C2-02600.0150","339 NW 2ND AVE","CAPE CORAL","FL","33993"
"09/10/2024","12:32 PM ET","3rd Party Bidder","$57,000.00","$29,122.51","$49,652.00","$27,877.49","2024000122","19-029787","11-44-23-C3-02589.0430","214 NW 3RD PL","CAPE CORAL","FL","33993"
"09/10/2024","12:35 PM ET","3rd Party Bidder","$45,400.00","$29,701.04","$43,588.00","$15,698.96","2024000123","19-029955","12-44-23-C1-02370.0260","457 NE JUANITA PL","CAPE CORAL","FL","33909"
"09/10/2024","12:40 PM ET","3rd Party Bidder","$55,500.00","$22,645.32","$42,599.00","$32,854.68","2024000125","20-035321","12-44-23-C4-02369.0090","431 NE JUANITA CT","CAPE CORAL","FL","33909"
"09/10/2024","12:44 PM ET","3rd Party Bidder","$14,400.00","$2,214.57","$10,313.00","$12,185.43","2024000142","20-352","14-45-27-06-00030.0010","539 OSAGE AVE S","LEHIGH ACRES","FL","33974"
"09/17/2024","10:07 AM ET","3rd Party Bidder","$11,200.00","$2,434.91","$10,313.00","$8,765.09","2024000168","20-023268","23-45-27-14-00023.0260","947 DERBY ST","LEHIGH ACRES","FL","33974"
"09/17/2024","10:15 AM ET","3rd Party Bidder","$14,800.00","$3,078.17","$10,313.00","$11,721.83","2024000169","18-019685","23-45-27-05-00010.0020","739 BOBOLINK AVE","LEHIGH ACRES","FL","33974"
"09/17/2024","10:07 AM ET","3rd Party Bidder","$11,200.00","$2,434.91","$10,313.00","$8,765.09","2024000168","20-023268","23-45-27-14-00023.0260","947 DERBY ST","LEHIGH ACRES","FL","33974"
"09/17/2024","10:15 AM ET","3rd Party Bidder","$14,800.00","$3,078.17","$10,313.00","$11,721.83","2024000169","18-019685","23-45-27-05-00010.0020","739 BOBOLINK AVE","LEHIGH ACRES","FL","33974"
"09/17/2024","10:18 AM ET","3rd Party Bidder","$25,100.00","$2,366.82","$20,628.00","$22,733.18","2024000194","20-465","14-45-27-14-00073.0290","633 ASPEN AVE S","LEHIGH ACRES","FL","33974"
