"auction_date","auction_time","sold_to","sold_amount","opening_bid","assessed_value","surplus_amount","case_number","certificate_number","parcel_id","address","city","state","zip"
"09/11/2024","09:38 AM ET","3rd Party Bidder","$71,700.00","$6,139.59","$49,800.00","$65,560.41","2024-1396TD","01346-2022","010426-0000","LE MANS DR","JACKSONVILLE","FL","32210"
"09/11/2024","09:43 AM ET","3rd Party Bidder","$160,100.00","$11,463.61","$164,278.00","$148,636.39","2024-1405TD","01071-2022","006549-0000","426 N CELERY AVE","JACKSONVILLE","FL","32220"
"09/11/2024","09:53 AM ET","3rd Party Bidder","$47,000.00","$5,660.56","$66,821.00","$41,339.44","2024-1418TD","11601-2022","110612-0000","11276 GUINN RD","JACKSONVILLE","FL","32218"
"09/11/2024","10:00 AM ET","3rd Party Bidder","$66,100.00","$5,590.04","$66,561.00","$60,509.96","2024-1419TD","06116-2022","047119-0000","2103 W 14TH ST","JACKSONVILLE","FL","32209"
"09/11/2024","10:36 AM ET","3rd Party Bidder","$68,700.00","$4,493.26","$47,388.00","$64,206.74","2024-1435TD","03650-2022","028206-0000","5524 VERBENA RD","JACKSONVILLE","FL","32209"
"09/11/2024","10:48 AM ET","3rd Party Bidder","$59,000.00","$4,743.52","$53,307.00","$54,256.48","2024-1447TD","09957-2022","087422-0000","3224 BOULEVARD","JACKSONVILLE","FL","32206"
"09/11/2024","11:24 AM ET","3rd Party Bidder","$150,600.00","$11,086.71","$155,600.00","$139,513.29","2024-1453TD","13709-2022","142763-0000","1318 TOWNSEND BLVD","JACKSONVILLE","FL","32211"
"09/11/2024","12:16 PM ET","3rd Party Bidder","$55,300.00","$5,195.31","$69,657.00","$50,104.69","2024-1464TD","00107-2022","000852-0000","512 S US 301 HWY","BALDWIN","FL","32234"
"09/11/2024","12:37 PM ET","3rd Party Bidder","$18,100.00","$1,867.04","$10,890.00","$16,232.96","2024-1488TD","12533-2022","122679-0000","0 GRANT ST","JACKSONVILLE","FL","32202"
"09/11/2024","12:43 PM ET","3rd Party Bidder","$49,600.00","$2,793.68","$25,605.00","$46,806.32","2024-1500TD","13731-2022","143790-0000","363 LAMSON ST","JACKSONVILLE","FL","32211"
"09/11/2024","01:10 PM ET","3rd Party Bidder","$53,600.00","$7,307.74","$90,832.00","$46,292.26","2024-1530TD","01904-2022","014382-0000","6938 COMO RD","JACKSONVILLE","FL","32210"
"09/11/2024","01:33 PM ET","3rd Party Bidder","$41,800.00","$8,745.02","$87,563.00","$33,054.98","2024-1536TD","16627-2022","003550-0000","6632 DIXIE ST","JACKSONVILLE","FL","32219"
"09/11/2024","01:38 PM ET","3rd Party Bidder","$13,900.00","$4,937.57","$4,940.00","$8,962.43","2024-1549TD","11697-2018","077247-0000","1732 MCQUADE ST","JACKSONVILLE","FL","32209"
"09/11/2024","01:40 PM ET","3rd Party Bidder","$9,000.00","$4,071.98","$27,239.00","$4,928.02","2024-1552TD","03122-2021","022626-0020","5542 BERGMANN RD","JACKSONVILLE","FL","32208"
"09/11/2024","01:49 PM ET","3rd Party Bidder","$16,000.00","$3,411.81","$19,824.00","$12,588.19","2024-1553TD","06660-2021","048250-0000","0 LANGLEY ST","JACKSONVILLE","FL","32209"
"09/11/2024","01:59 PM ET","3rd Party Bidder","$60,100.00","$4,571.64","$40,168.00","$55,528.36","2024-1565TD","00754-2022","004264-0520","11631 SIMMONS RD","JACKSONVILLE","FL","32218"
"09/11/2024","02:05 PM ET","3rd Party Bidder","$69,100.00","$4,696.97","$50,233.00","$64,403.03","2024-1567TD","09026-2022","077115-0000","2097 BALDWIN ST","JACKSONVILLE","FL","32209"
"09/11/2024","02:22 PM ET","3rd Party Bidder","$23,000.00","$2,630.03","$11,149.00","$20,369.97","2024-1579TD","11329-2022","107878-0750","0 GOSSETT ST","JACKSONVILLE","FL","32218"
"09/25/2024","09:02 AM ET","3rd Party Bidder","$60,100.00","$1,713.03","$58,660.00","$58,386.97","2024-1421TD","11088-2022","106377-2220","0 DENTON RD","JACKSONVILLE","FL","32226"
"10/16/2024","09:08 AM ET","3rd Party Bidder","$259,100.00","$9,864.28","$175,537.00","$249,235.72","2024-1604TD","15124-2022","160753-0010","5511 HECKSCHER DR","JACKSONVILLE","FL","32226"
"10/16/2024","09:08 AM ET","3rd Party Bidder","$259,100.00","$9,864.28","$175,537.00","$249,235.72","2024-1604TD","15124-2022","160753-0010","5511 HECKSCHER DR","JACKSONVILLE","FL","32226"
"10/16/2024","09:49 AM ET","3rd Party Bidder","$21,100.00","$1,013.97","$1,000.00","$20,086.03","2024-1612TD","14461-2022","154166-2278","8539 W GATE PKWY 735","JACKSONVILLE","FL","32216"
"10/16/2024","09:51 AM ET","3rd Party Bidder","$200,100.00","$8,425.42","$115,923.00","$191,674.58","2024-1616TD","08159-2022","063796-0040","2735 ROSSELLE ST","JACKSONVILLE","FL","32205"
"10/16/2024","10:02 AM ET","3rd Party Bidder","$81,400.00","$6,876.29","$88,606.00","$74,523.71","2024-1629TD","10549-2022","097605-0040","5985 WESCONNETT BLVD","JACKSONVILLE","FL","32210"
"10/16/2024","10:03 AM ET","3rd Party Bidder","$1,900.00","$1,837.50","$3,688.00","$62.50","2024-1637TD","18217-2019","152612-0050","8751 BAYLEAF DR","JACKSONVILLE","FL","32256"
"10/16/2024","10:44 AM ET","3rd Party Bidder","$20,700.00","$5,568.83","$21,648.00","$15,131.17","2024-1679TD","03332-2022","025767-0000","2430 AUBREY AVE","JACKSONVILLE","FL","32208"
"10/16/2024","10:53 AM ET","3rd Party Bidder","$24,600.00","$2,489.99","$23,824.00","$22,110.01","2024-1684TD","02762-2022","021183-1250","0 PEEPLES LN","JACKSONVILLE","FL","32219"
"10/16/2024","10:59 AM ET","3rd Party Bidder","$63,100.00","$1,761.52","$49,368.00","$61,338.48","2024-1689TD","11050-2022","106165-0020","3324 STARRATT RD","JACKSONVILLE","FL","32226"
"10/16/2024","11:15 AM ET","3rd Party Bidder","$78,700.00","$4,320.61","$43,447.00","$74,379.39","2024-1699TD","04364-2022","033686-0000","576 E 59TH ST","JACKSONVILLE","FL","32208"
"10/16/2024","11:26 AM ET","3rd Party Bidder","$68,000.00","$5,914.03","$70,187.00","$62,085.97","2024-1702TD","06038-2022","046569-0000","1811 W 13TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","11:41 AM ET","3rd Party Bidder","$107,100.00","$5,267.16","$71,896.00","$101,832.84","2024-1717TD","15123-2022","160752-0010","5511 HECKSCHER DR","JACKSONVILLE","FL","32226"
"10/16/2024","12:10 PM ET","3rd Party Bidder","$12,100.00","$1,194.74","$3,097.00","$10,905.26","2024-1757TD","09645-2022","085300-0010","0 W 29TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","12:17 PM ET","3rd Party Bidder","$4,300.00","$1,432.18","$8,390.00","$2,867.82","2024-1762TD","07286-2022","054352-0500","0 W 4TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","12:10 PM ET","3rd Party Bidder","$12,100.00","$1,194.74","$3,097.00","$10,905.26","2024-1757TD","09645-2022","085300-0010","0 W 29TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","12:17 PM ET","3rd Party Bidder","$4,300.00","$1,432.18","$8,390.00","$2,867.82","2024-1762TD","07286-2022","054352-0500","0 W 4TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","01:13 PM ET","3rd Party Bidder","$48,200.00","$6,159.50","$74,555.00","$42,040.50","2024-1785TD","00637-2022","003677-0000","6449 BLUEBIRD RD","JACKSONVILLE","FL","32219"
"10/16/2024","01:24 PM ET","3rd Party Bidder","$62,400.00","$6,335.77","$65,654.00","$56,064.23","2024-1793TD","07006-2022","052764-0000","1307 GRUNTHAL ST","JACKSONVILLE","FL","32209"
"10/16/2024","02:45 PM ET","3rd Party Bidder","$60,200.00","$9,225.24","$122,096.00","$50,974.76","2024-1794TD","07163-2022","053675-0000","1102 W 13TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","02:59 PM ET","3rd Party Bidder","$65,700.00","$8,577.69","$80,781.00","$57,122.31","2024-1796TD","16720-2022","030832-0000","3181 BRASQUE DR","JACKSONVILLE","FL","32209"
"10/16/2024","03:03 PM ET","3rd Party Bidder","$22,100.00","$1,678.85","$19,481.00","$20,421.15","2024-1801TD","04868-2022","038241-0000","5056 FREDERICKSBURG AVE","JACKSONVILLE","FL","32208"
"10/16/2024","03:28 PM ET","3rd Party Bidder","$80,000.00","$22,616.47","$39,575.00","$57,383.53","2024-1807TD","11176-2022","106832-0030","678 SPAULDING RD","JACKSONVILLE","FL","32218"
"10/16/2024","03:29 PM ET","3rd Party Bidder","$5,000.00","$1,471.42","$6,282.00","$3,528.58","2024-1814TD","11358-2022","108039-0000","0 ORANGEDALE AVE","JACKSONVILLE","FL","32218"
"10/16/2024","03:37 PM ET","3rd Party Bidder","$60,400.00","$3,566.23","$28,449.00","$56,833.77","2024-1823TD","07438-2022","055679-0000","346 KING ST","JACKSONVILLE","FL","32204"
"10/16/2024","03:38 PM ET","3rd Party Bidder","$4,100.00","$1,145.15","$6,012.00","$2,954.85","2024-1825TD","11915-2022","114107-0000","0 WINTHROP ST","JACKSONVILLE","FL","32206"
"10/16/2024","03:43 PM ET","3rd Party Bidder","$5,100.00","$1,291.70","$4,885.00","$3,808.30","2024-1831TD","06165-2022","047342-0000","0 W 9TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","04:03 PM ET","3rd Party Bidder","$36,000.00","$2,617.42","$9,542.00","$33,382.58","2024-1842TD","14766-2022","156712-0000","11252 PINE ST","JACKSONVILLE","FL","32258"
"10/16/2024","04:07 PM ET","3rd Party Bidder","$6,400.00","$1,475.34","$7,832.00","$4,924.66","2024-1845TD","13251-2022","133046-0000","0 E 28TH ST","JACKSONVILLE","FL","32206"
"10/16/2024","04:42 PM ET","3rd Party Bidder","$19,900.00","$2,516.85","$23,443.00","$17,383.15","2024-1853TD","03338-2022","025869-0000","0 MERIVALE ROAD","JACKSONVILLE","FL","32208"
"10/16/2024","04:46 PM ET","3rd Party Bidder","$10,400.00","$1,988.12","$7,190.00","$8,411.88","2024-1855TD","07647-2022","057053-0000","3347 NOLAN ST","JACKSONVILLE","FL","32254"
"10/16/2024","04:53 PM ET","3rd Party Bidder","$16,000.00","$2,272.36","$11,306.00","$13,727.64","2024-1856TD","02970-2022","022349-0000","6014 W MONCRIEF RD","JACKSONVILLE","FL","32209"
"10/16/2024","05:08 PM ET","3rd Party Bidder","$14,300.00","$2,193.05","$18,885.00","$12,106.95","2024-1858TD","05940-2022","046091-0010","0 W 18TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","05:13 PM ET","3rd Party Bidder","$6,100.00","$1,744.33","$13,404.00","$4,355.67","2024-1860TD","02900-2022","021833-0000","0 DEKLE AVE","JACKSONVILLE","FL","32219"
"10/16/2024","05:19 PM ET","3rd Party Bidder","$11,900.00","$2,258.00","$22,048.00","$9,642.00","2024-1866TD","03930-2022","030002-0000","0 HAMILTON CIR","JACKSONVILLE","FL","32209"
"10/16/2024","05:21 PM ET","3rd Party Bidder","$5,300.00","$2,046.75","$7,500.00","$3,253.25","2024-1875TD","11834-2022","113517-0000","0 E 15TH ST","JACKSONVILLE","FL","32206"
"10/16/2024","05:28 PM ET","3rd Party Bidder","$9,100.00","$2,070.10","$2,305.00","$7,029.90","2024-1892TD","05377-2022","041470-0000","4526 W MONCRIEF RD","JACKSONVILLE","FL","32209"
"10/16/2024","05:54 PM ET","3rd Party Bidder","$5,600.00","$3,761.54","$20,134.00","$1,838.46","2024-1900TD","09770-2022","086182-0000","0 BENEDICT RD","JACKSONVILLE","FL","32209"
"10/16/2024","05:58 PM ET","3rd Party Bidder","$10,600.00","$3,257.16","$23,042.00","$7,342.84","2024-1908TD","00825-2022","004687-0110","9581 MINOR LN","JACKSONVILLE","FL","32220"
"10/16/2024","05:59 PM ET","3rd Party Bidder","$3,100.00","$1,499.11","$18.00","$1,600.89","2024-1912TD","13726-2022","143687-0200","0 JASPER AVE","JACKSONVILLE","FL","32211"
"10/16/2024","06:03 PM ET","3rd Party Bidder","$8,100.00","$3,358.18","$33,759.00","$4,741.82","2024-1914TD","05007-2022","039498-0000","0 CLYDE DR","JACKSONVILLE","FL","32208"
"10/16/2024","06:06 PM ET","3rd Party Bidder","$16,300.00","$2,981.02","$22,966.00","$13,318.98","2024-1919TD","06921-2022","052205-0000","1754 W 10TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","06:07 PM ET","3rd Party Bidder","$12,900.00","$3,711.93","$12,411.00","$9,188.07","2024-1921TD","04186-2022","031804-0000","704 LYNTON ST","JACKSONVILLE","FL","32208"
"10/16/2024","06:12 PM ET","3rd Party Bidder","$32,100.00","$3,920.87","$10,227.00","$28,179.13","2024-1922TD","08116-2022","063309-0000","2902 LENOX AVE","JACKSONVILLE","FL","32254"
"10/16/2024","06:13 PM ET","3rd Party Bidder","$11,100.00","$2,554.34","$9,596.00","$8,545.66","2024-1929TD","02861-2022","021649-0000","0 REDPOLL AVE","JACKSONVILLE","FL","32219"
"10/16/2024","06:22 PM ET","3rd Party Bidder","$8,500.00","$3,700.20","$19,033.00","$4,799.80","2024-1935TD","01505-2022","012481-0000","7642 PLANTS LN","JACKSONVILLE","FL","32210"
"10/16/2024","06:25 PM ET","3rd Party Bidder","$8,100.00","$2,424.53","$13,396.00","$5,675.47","2024-1945TD","04789-2022","037543-0050","9735 VALERIE ST","JACKSONVILLE","FL","32208"
"10/16/2024","06:39 PM ET","3rd Party Bidder","$21,500.00","$5,602.47","$23,940.00","$15,897.53","2024-1955TD","01777-2022","013669-0010","8478 METTO RD","JACKSONVILLE","FL","32244"
"10/16/2024","06:40 PM ET","3rd Party Bidder","$11,700.00","$2,950.09","$13,029.00","$8,749.91","2024-1956TD","05918-2022","045925-0000","0 W 20TH ST","JACKSONVILLE","FL","32209"
"10/16/2024","06:51 PM ET","3rd Party Bidder","$14,300.00","$6,398.24","$28,897.00","$7,901.76","2024-1957TD","13323-2022","133726-0000","0 N PEARL ST","JACKSONVILLE","FL","32206"
"10/16/2024","07:04 PM ET","3rd Party Bidder","$15,600.00","$1,853.89","$13,612.00","$13,746.11","2024-1959TD","00532-2022","002979-0000","0 UTSEY RD","JACKSONVILLE","FL","32219"
"10/16/2024","07:09 PM ET","3rd Party Bidder","$17,300.00","$4,155.39","$32,180.00","$13,144.61","2024-1961TD","00626-2022","003550-0010","6615 ZORA ST","JACKSONVILLE","FL","32219"
"10/16/2024","07:14 PM ET","3rd Party Bidder","$15,100.00","$4,067.54","$40,477.00","$11,032.46","2024-1972TD","01690-2022","013222-0055","8408 NUSSBAUM DR","JACKSONVILLE","FL","32210"
"10/16/2024","07:33 PM ET","3rd Party Bidder","$34,100.00","$6,910.63","$100,240.00","$27,189.37","2024-1974TD","303590-2022","027842-0000","5506 AVENUE B","JACKSONVILLE","FL","32209"
"10/16/2024","07:40 PM ET","3rd Party Bidder","$49,900.00","$4,729.02","$24,132.00","$45,170.98","2024-1979TD","07214-2022","053894-0000","1254 HART ST","JACKSONVILLE","FL","32209"
"10/16/2024","07:52 PM ET","3rd Party Bidder","$27,100.00","$4,166.70","$28,356.00","$22,933.30","2024-1980TD","00834-2022","004714-0000","1439 JONES RD","JACKSONVILLE","FL","32220"
"10/30/2024","09:01 AM ET","3rd Party Bidder","$600.00","$594.27","$1,000.00","$5.73","2024-1609TD","14456-2022","154166-2252","8539 W GATE PKWY 721","JACKSONVILLE","FL","32216"
"10/30/2024","09:30 AM ET","3rd Party Bidder","$56,300.00","$18,776.97","$32,503.00","$37,523.03","2024-1816TD","09050-2022","077318-0020","1865 HARTRIDGE ST","JACKSONVILLE","FL","32209"
"10/30/2024","09:32 AM ET","3rd Party Bidder","$8,100.00","$934.13","$5,626.00","$7,165.87","2024-1849TD","09580-2022","085028-0010","0 W 34TH ST","JACKSONVILLE","FL","32209"
"10/30/2024","09:36 AM ET","3rd Party Bidder","$23,200.00","$2,450.74","$28,791.00","$20,749.26","2024-1851TD","09056-2022","077350-0000","2151 MCQUADE ST","JACKSONVILLE","FL","32209"
"10/30/2024","09:39 AM ET","3rd Party Bidder","$7,300.00","$1,258.53","$7,672.00","$6,041.47","2024-1869TD","00546-2022","003100-0000","0 ARMCO ST","JACKSONVILLE","FL","32219"
"10/30/2024","09:41 AM ET","3rd Party Bidder","$20,800.00","$4,618.37","$37,499.00","$16,181.63","2024-1893TD","01648-2022","013194-1800","8417 VINING ST","JACKSONVILLE","FL","32210"
"10/30/2024","09:49 AM ET","3rd Party Bidder","$28,100.00","$5,109.75","$25,235.00","$22,990.25","2024-1946TD","08300-2022","066989-0000","1335 ORTON ST","JACKSONVILLE","FL","32205"
"10/30/2024","09:51 AM ET","3rd Party Bidder","$20,100.00","$3,988.11","$22,391.00","$16,111.89","2024-1967TD","16860-2022","111493-7008","7520 COLONY COVE LN","JACKSONVILLE","FL","32277"
"09/04/2024","09:02 AM CT","3rd Party Bidder","$1,500.00","$1,453.38","$500.00","$46.62","2019 TD 007161","07161","075N313301001001","8600 BLK BRATT RD 32535","CENTURY","FL","32535"
"09/04/2024","09:02 AM CT","3rd Party Bidder","$1,500.00","$1,453.38","$500.00","$46.62","2019 TD 007161","07161","075N313301001001","8600 BLK BRATT RD 32535","CENTURY","FL","32535"
"09/04/2024","09:11 AM CT","3rd Party Bidder","$31,900.00","$24,305.05","$43,880.00","$7,594.95","2022 TD 002035","02035","092S300700785002","2974 MELODY LN 32505","PENSACOLA","FL","32505"
"09/04/2024","09:15 AM CT","3rd Party Bidder","$5,700.00","$1,617.78","$8,046.00","$4,082.22","2022 TD 002210","02210","102S301001001030","BELAIR RD OFF OF 32505","PENSACOLA","FL","32505"
"09/04/2024","09:30 AM CT","3rd Party Bidder","$22,500.00","$2,119.80","$10,000.00","$20,380.20","2022 TD 002273","02273","132S302400040004","2467 BUCKINGHAM RD 32526","PENSACOLA","FL","32526"
"09/04/2024","09:39 AM CT","3rd Party Bidder","$32,100.00","$21,928.25","$39,751.00","$10,171.75","2022 TD 004837","04837","372S311310000004","7315 HAYWARD AVE 32526","PENSACOLA","FL","32526"
"10/02/2024","09:03 AM CT","3rd Party Bidder","$27,100.00","$3,887.92","$53,152.00","$23,212.08","2022 TD 002675","02675","172S301402031013","2518 N R ST 32505","PENSACOLA","FL","32505"
"10/02/2024","09:03 AM CT","3rd Party Bidder","$27,100.00","$3,887.92","$53,152.00","$23,212.08","2022 TD 002675","02675","172S301402031013","2518 N R ST 32505","PENSACOLA","FL","32505"
"10/02/2024","09:55 AM CT","3rd Party Bidder","$57,000.00","$6,286.75","$86,841.00","$50,713.25","2022 TD 003120","03120","342S300930350003","55 TREVILLIAN ST","PENSACOLA","FL","32505"
"10/02/2024","10:17 AM CT","3rd Party Bidder","$70,900.00","$4,542.90","$71,227.00","$66,357.10","2022 TD 003191","03191","342S301152002013","4905 STATE ST","PENSACOLA","FL","32506"
"08/13/2024","09:19 AM ET","3rd Party Bidder","$55,000.00","$2,303.34","$19,766.00","$52,696.66","24-031 TDC","2022 / 1584","0711317060000100010","N/A","PALM COAST","FL","32164"
"08/13/2024","09:28 AM ET","3rd Party Bidder","$22,500.00","$2,620.10","$10,981.00","$19,879.90","24-032 TDC","2022 / 291","1312281800009400080","5103OLIVE AVE","BUNNELL","FL","32110"
"08/13/2024","09:38 AM ET","3rd Party Bidder","$40,600.00","$5,545.96","$35,744.00","$35,054.04","24-034 TDC","2022 / 215","1312281800004400030","2063COCONUT BLVD","BUNNELL","FL","32110"
"08/13/2024","09:43 AM ET","3rd Party Bidder","$28,500.00","$2,026.49","$12,100.00","$26,473.51","24-036 TDC","2022 / 239","1312281800005800100","2956PERSIMMON ST","BUNNELL","FL","32110"
"09/10/2024","09:08 AM ET","3rd Party Bidder","$45,100.00","$3,150.36","$42,000.00","$41,949.64","24-041 TDC","2022 / 1656","0711317064003700210","20LLEBERRY PATH","PALM COAST","FL","32164"
"09/10/2024","09:30 AM ET","3rd Party Bidder","$65,600.00","$4,818.25","$50,340.00","$60,781.75","24-043 TDC","2022 / 333","1312281800012200100","3886SHADY LN","BUNNELL","FL","32110"
"09/10/2024","09:32 AM ET","3rd Party Bidder","$11,100.00","$3,429.67","$8,858.00","$7,670.33","24-048 TDC","2017 / 819","1012300850008200030","N/A","BUNNELL","FL","32110"
"09/10/2024","09:08 AM ET","3rd Party Bidder","$45,100.00","$3,150.36","$42,000.00","$41,949.64","24-041 TDC","2022 / 1656","0711317064003700210","20LLEBERRY PATH","PALM COAST","FL","32164"
"09/10/2024","09:30 AM ET","3rd Party Bidder","$65,600.00","$4,818.25","$50,340.00","$60,781.75","24-043 TDC","2022 / 333","1312281800012200100","3886SHADY LN","BUNNELL","FL","32110"
"09/10/2024","09:32 AM ET","3rd Party Bidder","$11,100.00","$3,429.67","$8,858.00","$7,670.33","24-048 TDC","2017 / 819","1012300850008200030","N/A","BUNNELL","FL","32110"
"09/17/2024","11:01 AM ET","3rd Party Bidder","$1,550.00","$1,518.33","$1,132.00","$31.67","24-0004-TD","377.0000","090715-00770000-0040","OFF NW CR 138","BRANFORD","FL","32008"
"09/17/2024","11:10 AM ET","3rd Party Bidder","$19,450.00","$3,792.70","$22,570.00","$15,657.30","24-0016-TD","890.0000","151016-05613340-0000","6660 SE 83 ST","TRENTON","FL","32693"
"08/21/2024","11:01 AM ET","3rd Party Bidder","$50,400.00","$5,281.85","$84,291.00","$45,118.15","2024-03","2022-67","00383-159R","1164 CALF BARN RD","WEWAHITCHKA","FL","32465"
"10/23/2024","11:03 AM ET","3rd Party Bidder","$4,800.00","$2,960.54","$16,276.00","$1,839.46","2024-20","2015-340","01683-100R","FREEMAN ROUSE RD","WEWAHITCHKA","FL","32465"
"08/14/2024","10:03 AM ET","3rd Party Bidder","$6,100.00","$3,186.16","$2,675.00","$2,913.84","2024-034TD","17-0081400","R36 122 21 0170 0000 0080","TREIMAN BLVD","WEBSTER","FL","33597"
"08/14/2024","10:06 AM ET","3rd Party Bidder","$16,100.00","$3,192.62","$3,685.00","$12,907.38","2024-041TD","20-0093400","R36 122 21 0870 0720 0160","WEST BLVD","WEBSTER","FL","33597"
"09/11/2024","10:01 AM ET","3rd Party Bidder","$10,700.00","$1,241.35","$369.00","$9,458.65","2024-028TD","18-0188900","R01 221 17 3357 5440 0140","EARLINE RD","WEEKI WACHEE","FL","34614"
"09/11/2024","10:02 AM ET","3rd Party Bidder","$3,700.00","$3,125.60","$2,973.00","$574.40","2024-031TD","18-0049200","R23 122 21 0890 0350 0260","COLDROCK DR","WEBSTER","FL","33597"
"09/11/2024","10:04 AM ET","3rd Party Bidder","$4,200.00","$2,980.36","$2,746.00","$1,219.64","2024-033TD","18-0365500","R10 223 17 1420 0200 0100","LAS PALMAS AVE","SPRING HILL","FL","34606"
"09/11/2024","10:05 AM ET","3rd Party Bidder","$4,300.00","$3,270.39","$4,100.00","$1,029.61","2024-035TD","18-0128600","R14 123 21 1282 0200 0070","DRENNEN ST","DADE CITY","FL","33523"
"09/11/2024","10:06 AM ET","3rd Party Bidder","$4,200.00","$3,186.44","$3,555.00","$1,013.56","2024-036TD","18-0126200","R14 123 21 1260 00H0 0570","TIGER ST","DADE CITY","FL","33523"
"09/11/2024","10:09 AM ET","3rd Party Bidder","$3,500.00","$3,085.51","$2,786.00","$414.49","2024-037TD","18-0053500","R23 122 21 0890 0510 0160","CORAL ROCK DR","WEBSTER","FL","33597"
"09/11/2024","10:10 AM ET","3rd Party Bidder","$4,100.00","$3,183.30","$3,025.00","$916.70","2024-038TD","18-0324600","R21 222 19 2070 00G0 0160","OAKDALE AVE","BROOKSVILLE","FL","34601"
"09/11/2024","10:11 AM ET","3rd Party Bidder","$3,000.00","$2,900.78","$2,164.00","$99.22","2024-039TD","19-0024500","R21 122 20 0210 0060 0050","SHAN ST","BROOKSVILLE","FL","34601"
"09/11/2024","10:13 AM ET","3rd Party Bidder","$4,000.00","$3,086.08","$3,075.00","$913.92","2024-040TD","18-0128500","R14 123 21 1282 0200 0060","DRENNEN ST","DADE CITY","FL","33523"
"08/22/2024","10:16 AM ET","3rd Party Bidder","$43,600.00","$1,142.68","$3,898.00","$42,457.32","2024-517","2022 / 12028","1469560000","1402 E RIVER COVE ST","TAMPA","FL","33604"
"08/22/2024","10:16 AM ET","3rd Party Bidder","$43,600.00","$1,142.68","$3,898.00","$42,457.32","2024-517","2022 / 12028","1469560000","1402 E RIVER COVE ST","TAMPA","FL","33604"
"09/19/2024","10:10 AM ET","3rd Party Bidder","$50,200.00","$5,385.23","$77,904.00","$44,814.77","2024-588","2022 / 9762","0943280500","LITHIA, FL- 33547","Not Found","Not Found","Not Found"
"09/19/2024","10:10 AM ET","3rd Party Bidder","$50,200.00","$5,385.23","$77,904.00","$44,814.77","2024-588","2022 / 9762","0943280500","LITHIA, FL- 33547","Not Found","Not Found","Not Found"
"10/24/2024","10:20 AM ET","3rd Party Bidder","$157,400.00","$108,997.75","$194,848.00","$48,402.25","2024-672","2022 / 1015","0068170000","6807 RIVER RD","TAMPA","FL","33615"
"10/24/2024","10:21 AM ET","3rd Party Bidder","$43,100.00","$42,429.31","$77,976.00","$670.69","2024-677","2022 / 11825","1449890000","9310 N MARY AVE","TAMPA","FL","33612"
"10/24/2024","10:20 AM ET","3rd Party Bidder","$157,400.00","$108,997.75","$194,848.00","$48,402.25","2024-672","2022 / 1015","0068170000","6807 RIVER RD","TAMPA","FL","33615"
"10/24/2024","10:21 AM ET","3rd Party Bidder","$43,100.00","$42,429.31","$77,976.00","$670.69","2024-677","2022 / 11825","1449890000","9310 N MARY AVE","TAMPA","FL","33612"
"10/31/2024","10:12 AM ET","3rd Party Bidder","$89,100.00","$10,081.58","Not Found","$79,018.42","2024-700","2022 / 2961","0359580012","12712 N 20TH ST","Not Found","Not Found","Not Found"
"08/20/2024","11:14 AM ET","3rd Party Bidder","$24,700.00","$3,136.92","$7,085.00","$21,563.08","2024-0010TD","2022-1984","33392500008000300022.0","1205 11TH CT SW","VERO BEACH","FL","32962"
"08/20/2024","11:36 AM ET","3rd Party Bidder","$80,000.00","$4,993.06","$55,443.00","$75,006.94","2024-0017TD","2022-1875","33392300003006000005.0","248 27TH AV SW","VERO BEACH","FL","32968"
"08/27/2024","11:02 AM ET","3rd Party Bidder","$13,600.00","$2,824.48","$5,811.00","$10,775.52","2024-0014TD","2019-1262","32392600001004000002.0","4281 27TH AV","VERO BEACH","FL","32967"
"09/24/2024","11:16 AM ET","3rd Party Bidder","$156,100.00","$21,880.37","$39,336.00","$134,219.63","2024-0028TD","2022-1966","33392500003002200004.0","465 14TH ST SW","VERO BEACH","FL","32962"
"09/24/2024","11:31 AM ET","3rd Party Bidder","$15,100.00","$1,480.02","$7,146.00","$13,619.98","2024-0030TD","2022-1363","33380300002005000010.0","2585 93RD CT","VERO BEACH","FL","32966"
"10/01/2024","11:10 AM ET","3rd Party Bidder","$69,100.00","$6,216.35","$84,077.00","$62,883.65","2024-0033TD","2022-0891","32392200000700000079.0","4592 32ND AVE","VERO BEACH","FL","32967"
"10/22/2024","11:05 AM ET","3rd Party Bidder","$15,300.00","$1,823.35","$15,368.00","$13,476.65","2024-0038TD","2022-0692","31393300000700000013.0","4525 81ST ST","VERO BEACH","FL","32967"
"08/27/2024","11:01 AM CT","3rd Party Bidder","$3,600.00","$2,639.66","$3,661.00","$960.34","322017XX001495TDAXMX","1495 OF 2017","02-2N-11-0083-00D0-0270","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
"08/27/2024","11:10 AM CT","3rd Party Bidder","$11,300.00","$2,500.98","$3,661.00","$8,799.02","322017XX001612TDAXMX","1612 OF 2017","02-2N-11-0083-10AE-0540","MARIANNA, FL- 32448","Not Found","Not Found","Not Found"
